2014 Form EIA-860 Data - Schedule 6Acomma 'Boiler / Cooling System Associations',,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,Boiler ID,Cooling ID,Steam Plant Type
14610,Orlando Utilities Comm,55318,Indian River,1,CWS,1
14932,US Operating Services Company,10043,Logan Generating Company LP,B01,DAE01,1
14932,US Operating Services Company,10566,Chambers Cogeneration LP,BOIL2,CT,1
14932,US Operating Services Company,10566,Chambers Cogeneration LP,BOIL1,CT,1
14932,US Operating Services Company,50976,Indiantown Cogeneration LP,AAB01,DA,1
15143,Platte River Power Authority,6761,Rawhide,101,101,1
15147,PSEG Fossil LLC,2398,Bergen Generating Station,1301,1,1
15147,PSEG Fossil LLC,2398,Bergen Generating Station,1401,1,1
15147,PSEG Fossil LLC,2398,Bergen Generating Station,1101,1,1
15147,PSEG Fossil LLC,2398,Bergen Generating Station,1201,1,1
15147,PSEG Fossil LLC,2398,Bergen Generating Station,2101,2,1
15147,PSEG Fossil LLC,2398,Bergen Generating Station,2201,2,1
15147,PSEG Fossil LLC,2403,PSEG Hudson Generating Station,2,HU,1
15147,PSEG Fossil LLC,2403,PSEG Hudson Generating Station,1,HU,1
15147,PSEG Fossil LLC,2406,PSEG Linden Generating Station,12,1,1
15147,PSEG Fossil LLC,2406,PSEG Linden Generating Station,11,1,1
15147,PSEG Fossil LLC,2406,PSEG Linden Generating Station,21,2,1
15147,PSEG Fossil LLC,2406,PSEG Linden Generating Station,22,2,1
15147,PSEG Fossil LLC,2408,PSEG Mercer Generating Station,1,ME,1
15147,PSEG Fossil LLC,2408,PSEG Mercer Generating Station,2,ME,1
15147,PSEG Fossil LLC,2411,PSEG Sewaren Generating Station,1,SE,1
15147,PSEG Fossil LLC,2411,PSEG Sewaren Generating Station,4,SE,1
15147,PSEG Fossil LLC,2411,PSEG Sewaren Generating Station,2,SE,1
15147,PSEG Fossil LLC,2411,PSEG Sewaren Generating Station,3,SE,1
15248,Portland General Electric Co,6106,Boardman,1SG,1CS,1
15248,Portland General Electric Co,8073,Beaver,2,HX-106,3
15248,Portland General Electric Co,8073,Beaver,3,HX-106,3
15248,Portland General Electric Co,8073,Beaver,5,HX-106,3
15248,Portland General Electric Co,8073,Beaver,1,HX-106,3
15248,Portland General Electric Co,8073,Beaver,4,HX-106,3
15248,Portland General Electric Co,8073,Beaver,6,HX-106,3
15248,Portland General Electric Co,56227,Port Westward,HRSG01,CTW001,1
15276,PPL Martins Creek LLC,3148,PPL Martins Creek,1,1,1
15276,PPL Martins Creek LLC,3148,PPL Martins Creek,2,2,1
15276,PPL Martins Creek LLC,3148,PPL Martins Creek,3,3,1
15276,PPL Martins Creek LLC,3148,PPL Martins Creek,4,4,1
15296,New York Power Authority,56196,500MW CC,7A,ACC,3
15296,New York Power Authority,56196,500MW CC,7B,ACC,3
15298,Talen Montana LLC,2187,J E Corette Plant,2,2,1
15298,Talen Montana LLC,6076,Colstrip,1,1,1
15298,Talen Montana LLC,6076,Colstrip,2,2,1
15298,Talen Montana LLC,6076,Colstrip,3,3,1
15298,Talen Montana LLC,6076,Colstrip,4,4,1
15330,Prairie State Generating Co LLC,55856,Prairie State Generating Station,PC1,1,1
15330,Prairie State Generating Co LLC,55856,Prairie State Generating Station,PC2,2,1
15452,PSEG Power Connecticut LLC,568,Bridgeport Station,BHB2,BHC2,1
15452,PSEG Power Connecticut LLC,568,Bridgeport Station,BHB3,BHC3,1
15452,PSEG Power Connecticut LLC,6156,New Haven Harbor,NHB1,NHC1,1
15466,Public Service Co of Colorado,465,Arapahoe,3,3,4
15466,Public Service Co of Colorado,465,Arapahoe,4,4,4
15466,Public Service Co of Colorado,469,Cherokee,1,1,1
15466,Public Service Co of Colorado,469,Cherokee,2,2,1
15466,Public Service Co of Colorado,469,Cherokee,3,3,1
15466,Public Service Co of Colorado,469,Cherokee,4,4,1
15466,Public Service Co of Colorado,469,Cherokee,HRSG2,CWS,1
15466,Public Service Co of Colorado,469,Cherokee,HRSG1,CWS,1
15466,Public Service Co of Colorado,470,Comanche (CO),1,1,1
15466,Public Service Co of Colorado,470,Comanche (CO),2,2,1
15466,Public Service Co of Colorado,470,Comanche (CO),3,3,1
15466,Public Service Co of Colorado,477,Valmont,5,1,1
15466,Public Service Co of Colorado,525,Hayden,H1,H1,1
15466,Public Service Co of Colorado,525,Hayden,H2,H2,1
15466,Public Service Co of Colorado,6112,Fort St Vrain,3,1,1
15466,Public Service Co of Colorado,6112,Fort St Vrain,4,1,1
15466,Public Service Co of Colorado,6112,Fort St Vrain,2,1,1
15466,Public Service Co of Colorado,6248,Pawnee,1,1,1
15466,Public Service Co of Colorado,55835,Rocky Mountain Energy Center,HRSG 2,CWS,1
15466,Public Service Co of Colorado,55835,Rocky Mountain Energy Center,HRSG 1,CWS,1
15470,Duke Energy Indiana Inc,1001,Cayuga,1,1,1
15470,Duke Energy Indiana Inc,1001,Cayuga,2,2,1
15470,Duke Energy Indiana Inc,1001,Cayuga,2,SUPP,1
15470,Duke Energy Indiana Inc,1001,Cayuga,1,SUPP,1
15470,Duke Energy Indiana Inc,1004,Edwardsport,6-1,6,1
15470,Duke Energy Indiana Inc,1004,Edwardsport,7-2,7,1
15470,Duke Energy Indiana Inc,1004,Edwardsport,7-1,7,1
15470,Duke Energy Indiana Inc,1004,Edwardsport,8-1,8,1
15470,Duke Energy Indiana Inc,1004,Edwardsport,HRSG2,CTWR,1
15470,Duke Energy Indiana Inc,1004,Edwardsport,HRSG1,CTWR,1
15470,Duke Energy Indiana Inc,1007,Noblesville,CT3,ST1,3
15470,Duke Energy Indiana Inc,1007,Noblesville,CT4,ST1,3
15470,Duke Energy Indiana Inc,1007,Noblesville,CT5,ST1,3
15470,Duke Energy Indiana Inc,1007,Noblesville,CT4,ST2,3
15470,Duke Energy Indiana Inc,1007,Noblesville,CT5,ST2,3
15470,Duke Energy Indiana Inc,1007,Noblesville,CT3,ST2,3
15470,Duke Energy Indiana Inc,1008,R Gallagher,1,1,1
15470,Duke Energy Indiana Inc,1008,R Gallagher,2,2,1
15470,Duke Energy Indiana Inc,1008,R Gallagher,3,3,1
15470,Duke Energy Indiana Inc,1008,R Gallagher,4,4,1
15470,Duke Energy Indiana Inc,1010,Wabash River,2,2,1
15470,Duke Energy Indiana Inc,1010,Wabash River,3,3,1
15470,Duke Energy Indiana Inc,1010,Wabash River,4,4,1
15470,Duke Energy Indiana Inc,1010,Wabash River,5,5,1
15470,Duke Energy Indiana Inc,1010,Wabash River,6,6,1
15470,Duke Energy Indiana Inc,6113,Gibson,1,1,1
15470,Duke Energy Indiana Inc,6113,Gibson,2,2,1
15470,Duke Energy Indiana Inc,6113,Gibson,3,3,1
15470,Duke Energy Indiana Inc,6113,Gibson,4,4,1
15470,Duke Energy Indiana Inc,6113,Gibson,5,5,1
15472,Public Service Co of NH,2364,Merrimack,1,1,1
15472,Public Service Co of NH,2364,Merrimack,2,2,1
15472,Public Service Co of NH,2367,Schiller,4,4,1
15472,Public Service Co of NH,2367,Schiller,5W,5,1
15472,Public Service Co of NH,2367,Schiller,5,5,1
15472,Public Service Co of NH,2367,Schiller,6,6,1
15472,Public Service Co of NH,8002,Newington,1,1,1
15473,Public Service Co of NM,2450,Reeves,1,1,1
15473,Public Service Co of NM,2450,Reeves,2,2,1
15473,Public Service Co of NM,2450,Reeves,3,3,1
15473,Public Service Co of NM,2451,San Juan,1,1,1
15473,Public Service Co of NM,2451,San Juan,2,2,1
15473,Public Service Co of NM,2451,San Juan,3,3,1
15473,Public Service Co of NM,2451,San Juan,4,4,1
15473,Public Service Co of NM,55210,Afton Generating Station,1,1,1
15473,Public Service Co of NM,55343,Luna Energy Facility,1,1,1
15473,Public Service Co of NM,55343,Luna Energy Facility,2,1,1
15474,Public Service Co of Oklahoma,127,Oklaunion,1,1,1
15474,Public Service Co of Oklahoma,2963,Northeastern,3314,3301,1
15474,Public Service Co of Oklahoma,2963,Northeastern,3301A,3301,1
15474,Public Service Co of Oklahoma,2963,Northeastern,3313,3301,1
15474,Public Service Co of Oklahoma,2963,Northeastern,3302,3301,1
15474,Public Service Co of Oklahoma,2963,Northeastern,3301B,3301,1
15474,Public Service Co of Oklahoma,2963,Northeastern,3302,3302,1
15474,Public Service Co of Oklahoma,2963,Northeastern,3313,3313,1
15474,Public Service Co of Oklahoma,2963,Northeastern,3314,3314,1
15474,Public Service Co of Oklahoma,2964,Southwestern,801S,8001,1
15474,Public Service Co of Oklahoma,2964,Southwestern,801N,8001,1
15474,Public Service Co of Oklahoma,2964,Southwestern,8002,8002,1
15474,Public Service Co of Oklahoma,2964,Southwestern,8003,8003,1
15474,Public Service Co of Oklahoma,2965,Tulsa,1402,1402,1
15474,Public Service Co of Oklahoma,2965,Tulsa,1403,1403,1
15474,Public Service Co of Oklahoma,2965,Tulsa,1404,1404,1
15474,Public Service Co of Oklahoma,4940,Riverside (OK),1501,1501,1
15474,Public Service Co of Oklahoma,4940,Riverside (OK),1502,1502,1
15474,Public Service Co of Oklahoma,8059,Comanche (OK),7252,7253,3
15474,Public Service Co of Oklahoma,8059,Comanche (OK),7251,7253,3
15478,PSEG Nuclear LLC,2410,PSEG Salem Generating Station,NSS1,NSS1,3
15478,PSEG Nuclear LLC,2410,PSEG Salem Generating Station,NSS2,NSS2,3
15478,PSEG Nuclear LLC,6118,PSEG Hope Creek Generating Station,NSS1,HC,3
15500,Puget Sound Energy Inc,55482,Goldendale Generating Station,HRSG1,MAIN,1
15500,Puget Sound Energy Inc,55700,Mint Farm Generating Station,HRSG1,1CLG,1
15534,PPL Montour LLC,3149,PPL Montour,1,1,1
15534,PPL Montour LLC,3149,PPL Montour,2,2,1
15537,Brunner Island LLC,3140,Brunner Island,1,1,1
15537,Brunner Island LLC,3140,Brunner Island,2,2,1
15537,Brunner Island LLC,3140,Brunner Island,3,3,1
15708,Rathdrum Operating Services Co.comma Inc.,55179,Rathdrum Power LLC,1,UNIT1,1
15873,GenOn Northeast Management Company,3118,Conemaugh,1,1,1
15873,GenOn Northeast Management Company,3118,Conemaugh,2,2,1
15873,GenOn Northeast Management Company,3136,Keystone,1,1,1
15873,GenOn Northeast Management Company,3136,Keystone,2,2,1
15908,NRG California South LP,329,Coolwater,1,1&2,1
15908,NRG California South LP,329,Coolwater,2,1&2,1
15908,NRG California South LP,329,Coolwater,31,3&4,1
15908,NRG California South LP,329,Coolwater,42,3&4,1
15908,NRG California South LP,329,Coolwater,41,3&4,1
15908,NRG California South LP,329,Coolwater,32,3&4,1
15908,NRG California South LP,331,Etiwanda Generating Station,3,3,1
15908,NRG California South LP,331,Etiwanda Generating Station,4,4,1
15908,NRG California South LP,345,Mandalay,1,1,1
15908,NRG California South LP,345,Mandalay,2,1,1
15908,NRG California South LP,350,Ormond Beach,2,1,1
15908,NRG California South LP,350,Ormond Beach,1,1,1
16190,Sappi Fine Paper North America-Somerset,50406,Somerset Plant,REC,1,1
16190,Sappi Fine Paper North America-Somerset,50406,Somerset Plant,2HFB,1,1
16190,Sappi Fine Paper North America-Somerset,50406,Somerset Plant,1HFB,1,1
16190,Sappi Fine Paper North America-Somerset,50406,Somerset Plant,1HFB,2,1
16190,Sappi Fine Paper North America-Somerset,50406,Somerset Plant,REC,2,1
16190,Sappi Fine Paper North America-Somerset,50406,Somerset Plant,2HFB,2,1
16233,Rocky Mountain Power Inc,55749,Hardin Generator Project,PC1,CCW1,1
16534,Sacramento Municipal Util Dist,55970,Cosumnes,HRSGB,PLANT,3
16534,Sacramento Municipal Util Dist,55970,Cosumnes,HRSGA,PLANT,3
16572,Salt River Project,141,Agua Fria,1,1,1
16572,Salt River Project,141,Agua Fria,2,2,1
16572,Salt River Project,141,Agua Fria,3,3,1
16572,Salt River Project,147,Kyrene,K-1,K-1,1
16572,Salt River Project,147,Kyrene,K-2,K-2,1
16572,Salt River Project,147,Kyrene,K-7,K-7,1
16572,Salt River Project,4941,Navajo,1,1A-1B,1
16572,Salt River Project,4941,Navajo,2,2A-2B,1
16572,Salt River Project,4941,Navajo,3,3A-3B,1
16572,Salt River Project,6177,Coronado,U1B,U1CW,1
16572,Salt River Project,6177,Coronado,U2B,U2CW,1
16572,Salt River Project,8068,Santan,3,1-4,1
16572,Salt River Project,8068,Santan,4,1-4,1
16572,Salt River Project,8068,Santan,1,1-4,1
16572,Salt River Project,8068,Santan,2,1-4,1
16572,Salt River Project,8068,Santan,5B,5,1
16572,Salt River Project,8068,Santan,5A,5,1
16572,Salt River Project,8068,Santan,6A,6,1
16572,Salt River Project,55129,Desert Basin,HRSG1,HRC,1
16572,Salt River Project,55129,Desert Basin,HRSG2,HRC,1
16572,Salt River Project,58557,Mesquite Generating Station Block 1,2,1,1
16572,Salt River Project,58557,Mesquite Generating Station Block 1,1,1,1
16604,City of San Antonio - (TX),3609,Leon Creek,3,3,4
16604,City of San Antonio - (TX),3609,Leon Creek,4,4,4
16604,City of San Antonio - (TX),3611,O W Sommers,1,1,1
16604,City of San Antonio - (TX),3611,O W Sommers,2,2,1
16604,City of San Antonio - (TX),3612,V H Braunig,1,1,1
16604,City of San Antonio - (TX),3612,V H Braunig,2,2,1
16604,City of San Antonio - (TX),3612,V H Braunig,3,3,1
16604,City of San Antonio - (TX),3613,W B Tuttle,1,1,4
16604,City of San Antonio - (TX),3613,W B Tuttle,2,2,4
16604,City of San Antonio - (TX),3613,W B Tuttle,3,3,4
16604,City of San Antonio - (TX),3613,W B Tuttle,4,4,4
16604,City of San Antonio - (TX),6181,J T Deely,1,1,1
16604,City of San Antonio - (TX),6181,J T Deely,2,2,1
16604,City of San Antonio - (TX),7097,J K Spruce,BLR1,LAKE1,1
16604,City of San Antonio - (TX),7097,J K Spruce,BLR2,LAKE2,1
16604,City of San Antonio - (TX),7512,Arthur Von Rosenberg,2,1,1
16604,City of San Antonio - (TX),7512,Arthur Von Rosenberg,1,1,1
16604,City of San Antonio - (TX),55137,Rio Nogales Power Project,301,CIRC,1
16604,City of San Antonio - (TX),55137,Rio Nogales Power Project,201,CIRC,1
16604,City of San Antonio - (TX),55137,Rio Nogales Power Project,101,CIRC,1
16609,San Diego Gas & Electric Co,55985,Palomar Energy,HRSG1,CW,1
16609,San Diego Gas & Electric Co,55985,Palomar Energy,HRSG2,CW,1
16624,San Miguel Electric Coopcomma Inc,6183,San Miguel,SM-1,SM-1,1
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,HRSG1,CS1,1
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,HRSG2,CS2,1
16909,Selkirk Cogen Partners LP,10725,Selkirk Cogen,HRSG3,CS2,1
17139,Shell Oil Co-Deer Park,50304,Shell Deer Park,H8610,CPS,4
17139,Shell Oil Co-Deer Park,50304,Shell Deer Park,H8620,CPS,4
17166,Sierra Pacific Power Co,2330,Fort Churchill,2,1,1
17166,Sierra Pacific Power Co,2330,Fort Churchill,1,1,1
17166,Sierra Pacific Power Co,2336,Tracy,4,1,1
17166,Sierra Pacific Power Co,2336,Tracy,3,1,1
17166,Sierra Pacific Power Co,2336,Tracy,1,1,1
17166,Sierra Pacific Power Co,2336,Tracy,2,1,1
17166,Sierra Pacific Power Co,2336,Tracy,9,ACC1,1
17166,Sierra Pacific Power Co,2336,Tracy,8,ACC1,1
17166,Sierra Pacific Power Co,8224,North Valmy,1,1NEW,1
17166,Sierra Pacific Power Co,8224,North Valmy,1,1OLD,1
17166,Sierra Pacific Power Co,8224,North Valmy,2,2,1
17177,City of Sikeston - (MO),6768,Sikeston Power Station,1,1,1
17235,NRG REMA LLC,2393,Gilbert,4,1,3
17235,NRG REMA LLC,2393,Gilbert,6,1,3
17235,NRG REMA LLC,2393,Gilbert,5,1,3
17235,NRG REMA LLC,2393,Gilbert,7,1,3
17235,NRG REMA LLC,3113,Portland (PA),1,1,1
17235,NRG REMA LLC,3113,Portland (PA),2,1,1
17235,NRG REMA LLC,3115,Titus,3,1,4
17235,NRG REMA LLC,3115,Titus,2,1,4
17235,NRG REMA LLC,3115,Titus,1,1,4
17235,NRG REMA LLC,3131,Shawville,4,1,1
17235,NRG REMA LLC,3131,Shawville,3,1,1
17235,NRG REMA LLC,3131,Shawville,2,1,1
17235,NRG REMA LLC,3131,Shawville,1,1,1
17254,Sithe/Independence LLC,54547,Sithe Independence Station,HRSG 2,CW5,1
17254,Sithe/Independence LLC,54547,Sithe Independence Station,HRSG 1,CW5,1
17254,Sithe/Independence LLC,54547,Sithe Independence Station,HRSG 3,CW6,1
17254,Sithe/Independence LLC,54547,Sithe Independence Station,HRSG 4,CW6,1
17465,RockTenn-West Point Mill,10017,West Point Mill,RF04,CT01,1
17465,RockTenn-West Point Mill,10017,West Point Mill,RF05,CT01,1
17465,RockTenn-West Point Mill,10017,West Point Mill,PB08,CT01,1
17465,RockTenn-West Point Mill,10017,West Point Mill,PB10,CT01,1
17539,South Carolina Electric&Gas Company,3280,Canadys Steam,CAN3,CAN3,4
17539,South Carolina Electric&Gas Company,3280,Canadys Steam,CAN2,CANA,4
17539,South Carolina Electric&Gas Company,3280,Canadys Steam,CAN1,CANA,4
17539,South Carolina Electric&Gas Company,3280,Canadys Steam,CAN3,CANHS,4
17539,South Carolina Electric&Gas Company,3280,Canadys Steam,CAN2,CANHS,4
17539,South Carolina Electric&Gas Company,3280,Canadys Steam,CAN1,CANHS,4
17539,South Carolina Electric&Gas Company,3287,McMeekin,MCM2,MCM1,1
17539,South Carolina Electric&Gas Company,3287,McMeekin,MCM1,MCM1,1
17539,South Carolina Electric&Gas Company,3295,Urquhart,URQ3,URQ1,1
17539,South Carolina Electric&Gas Company,3295,Urquhart,HRSG6,URQ1,1
17539,South Carolina Electric&Gas Company,3295,Urquhart,HRSG5,URQ1,1
17539,South Carolina Electric&Gas Company,3297,Wateree,WAT1,WAT1,1
17539,South Carolina Electric&Gas Company,3297,Wateree,WAT2,WAT2,1
17539,South Carolina Electric&Gas Company,6127,V C Summer,NSS1,VCS1,3
17539,South Carolina Electric&Gas Company,7210,Cope,COP1,COP1,1
17539,South Carolina Electric&Gas Company,55927,Jasper,HRSG1,CW,1
17539,South Carolina Electric&Gas Company,55927,Jasper,HRSG3,CW,1
17539,South Carolina Electric&Gas Company,55927,Jasper,HRSG2,CW,1
17543,South Carolina Public Service Authority,130,Cross,1,1,1
17543,South Carolina Public Service Authority,130,Cross,2,2,1
17543,South Carolina Public Service Authority,130,Cross,3,3,1
17543,South Carolina Public Service Authority,130,Cross,4,4,1
17543,South Carolina Public Service Authority,3317,Dolphus M Grainger,2,1,4
17543,South Carolina Public Service Authority,3317,Dolphus M Grainger,1,1,4
17543,South Carolina Public Service Authority,3317,Dolphus M Grainger,1,2,4
17543,South Carolina Public Service Authority,3317,Dolphus M Grainger,2,2,4
17543,South Carolina Public Service Authority,3319,Jefferies,1,1,1
17543,South Carolina Public Service Authority,3319,Jefferies,2,2,1
17543,South Carolina Public Service Authority,3319,Jefferies,4,3,1
17543,South Carolina Public Service Authority,3319,Jefferies,3,3,1
17543,South Carolina Public Service Authority,6249,Winyah,1,1,1
17543,South Carolina Public Service Authority,6249,Winyah,2,2,1
17543,South Carolina Public Service Authority,6249,Winyah,3,3,1
17543,South Carolina Public Service Authority,6249,Winyah,4,4,1
17543,South Carolina Public Service Authority,7834,John S Rainey,1B,1S,3
17543,South Carolina Public Service Authority,7834,John S Rainey,1A,1S,3
17554,South Carolina Genertg Cocomma Inc,3298,Williams,WIL1,WIL1,1
17566,South Houston Green Power LP,55470,Green Power 2,HRSG1,CT805,1
17566,South Houston Green Power LP,55470,Green Power 2,HRSG3,CT805,1
17566,South Houston Green Power LP,55470,Green Power 2,HRSG2,CT805,1
17568,South Mississippi El Pwr Assn,2070,Moselle,HRSG2,A,1
17568,South Mississippi El Pwr Assn,2070,Moselle,1,A,1
17568,South Mississippi El Pwr Assn,2070,Moselle,2,A,1
17568,South Mississippi El Pwr Assn,2070,Moselle,HRSG1,A,1
17568,South Mississippi El Pwr Assn,2070,Moselle,3,A,1
17568,South Mississippi El Pwr Assn,6061,R D Morrow,1,1,1
17568,South Mississippi El Pwr Assn,6061,R D Morrow,2,1,1
17568,South Mississippi El Pwr Assn,55063,Batesville Generation Facility,HRSG1,CCW1,1
17568,South Mississippi El Pwr Assn,55063,Batesville Generation Facility,HRSG2,CCW1,1
17568,South Mississippi El Pwr Assn,55063,Batesville Generation Facility,HRSG3,CCW1,1
17609,Southern California Edison Co,358,Mountainview Generating Station,MV3A,CT3,1
17609,Southern California Edison Co,358,Mountainview Generating Station,MV3B,CT3,1
17609,Southern California Edison Co,358,Mountainview Generating Station,MV4B,CT4,1
17609,Southern California Edison Co,358,Mountainview Generating Station,MV4A,CT4,1
17609,Southern California Edison Co,360,San Onofre Nuclear Generating Station,NSS2,S2CIRC,4
17609,Southern California Edison Co,360,San Onofre Nuclear Generating Station,NSS3,S3CIRC,4
17609,Southern California Edison Co,2341,Mohave,1,1,4
17609,Southern California Edison Co,2341,Mohave,2,1,4
17632,Southern Illinois Power Coop,976,Marion,123,1-4,1
17632,Southern Illinois Power Coop,976,Marion,4,1-4,1
17633,Southern Indiana Gas & Elec Co,1012,F B Culley,1,1,1
17633,Southern Indiana Gas & Elec Co,1012,F B Culley,2,2,1
17633,Southern Indiana Gas & Elec Co,1012,F B Culley,3,3,1
17633,Southern Indiana Gas & Elec Co,6137,A B Brown,1,1,1
17633,Southern Indiana Gas & Elec Co,6137,A B Brown,2,2,1
17650,Southern Power Co,7710,H Allen Franklin Combined Cycle,1B,U1C,1
17650,Southern Power Co,7710,H Allen Franklin Combined Cycle,1A,U1C,1
17650,Southern Power Co,7710,H Allen Franklin Combined Cycle,2A,U2C,1
17650,Southern Power Co,7710,H Allen Franklin Combined Cycle,2B,U2C,1
17650,Southern Power Co,7710,H Allen Franklin Combined Cycle,3A,U3C,1
17650,Southern Power Co,7710,H Allen Franklin Combined Cycle,3B,U3C,1
17650,Southern Power Co,7826,Rowan,5,U4C,3
17650,Southern Power Co,7826,Rowan,4,U4C,3
17650,Southern Power Co,7897,E B Harris Electric Generating Plant,1A,U1C,1
17650,Southern Power Co,7897,E B Harris Electric Generating Plant,1B,U1C,1
17650,Southern Power Co,7897,E B Harris Electric Generating Plant,2B,U2C,1
17650,Southern Power Co,7897,E B Harris Electric Generating Plant,2A,U2C,1
17650,Southern Power Co,55708,Nacogdoches Power,BLR1,COOL1,1
17650,Southern Power Co,55821,Curtis H Stanton Energy Center,26,1,1
17650,Southern Power Co,55821,Curtis H Stanton Energy Center,25,1,1
17650,Southern Power Co,55965,Wansley Combined Cycle,6A,U6C,1
17650,Southern Power Co,55965,Wansley Combined Cycle,6B,U6C,1
17650,Southern Power Co,55965,Wansley Combined Cycle,7B,U7C,1
17650,Southern Power Co,55965,Wansley Combined Cycle,7A,U7C,1
17698,Southwestern Electric Power Co,1416,Arsenal Hill,5A,CW,1
17698,Southwestern Electric Power Co,1417,Lieberman,3,CW,1
17698,Southwestern Electric Power Co,1417,Lieberman,4,CW,1
17698,Southwestern Electric Power Co,1417,Lieberman,1,CW,1
17698,Southwestern Electric Power Co,1417,Lieberman,2,CW,1
17698,Southwestern Electric Power Co,3476,Knox Lee,5,CW,1
17698,Southwestern Electric Power Co,3476,Knox Lee,3,CW,1
17698,Southwestern Electric Power Co,3476,Knox Lee,2,CW,1
17698,Southwestern Electric Power Co,3476,Knox Lee,4,CW,1
17698,Southwestern Electric Power Co,3478,Wilkes,3,CW,1
17698,Southwestern Electric Power Co,3478,Wilkes,2,CW,1
17698,Southwestern Electric Power Co,3478,Wilkes,1,CW,1
17698,Southwestern Electric Power Co,6138,Flint Creek,1,CW,1
17698,Southwestern Electric Power Co,6139,Welsh,3,CW,1
17698,Southwestern Electric Power Co,6139,Welsh,2,CW,1
17698,Southwestern Electric Power Co,6139,Welsh,1,CW,1
17698,Southwestern Electric Power Co,7902,Pirkey,1,CW,1
17698,Southwestern Electric Power Co,56564,John W Turk Jr Power Plant,1,1,1
17698,Southwestern Electric Power Co,56565,J Lamar Stall Unit,HRSG2,PLANT,3
17698,Southwestern Electric Power Co,56565,J Lamar Stall Unit,HRSG1,PLANT,3
17718,Southwestern Public Service Co,2446,Maddox,051B,051C,1
17718,Southwestern Public Service Co,2454,Cunningham,121B,121C,1
17718,Southwestern Public Service Co,2454,Cunningham,122B,122C,1
17718,Southwestern Public Service Co,3482,Jones,151B,151C,1
17718,Southwestern Public Service Co,3482,Jones,152B,152C,1
17718,Southwestern Public Service Co,3484,Nichols,141B,141C,1
17718,Southwestern Public Service Co,3484,Nichols,142B,142C,1
17718,Southwestern Public Service Co,3484,Nichols,143B,143C,1
17718,Southwestern Public Service Co,3485,Plant X,114B,114C,1
17718,Southwestern Public Service Co,3485,Plant X,111B,115C,1
17718,Southwestern Public Service Co,3485,Plant X,113B,115C,1
17718,Southwestern Public Service Co,3485,Plant X,112B,115C,1
17718,Southwestern Public Service Co,6193,Harrington,061B,061C,1
17718,Southwestern Public Service Co,6193,Harrington,062B,062C,1
17718,Southwestern Public Service Co,6193,Harrington,063B,063C,1
17718,Southwestern Public Service Co,6194,Tolk,171B,171C,1
17718,Southwestern Public Service Co,6194,Tolk,172B,172C,1
17828,City of Springfield - (IL),963,Dallman,31,31,1
17828,City of Springfield - (IL),963,Dallman,32,32,1
17828,City of Springfield - (IL),963,Dallman,33,33,1
17828,City of Springfield - (IL),963,Dallman,41,41,1
17833,City Utilities of Springfield - (MO),2161,James River Power Station,2,1,1
17833,City Utilities of Springfield - (MO),2161,James River Power Station,3,1,1
17833,City Utilities of Springfield - (MO),2161,James River Power Station,1,1,1
17833,City Utilities of Springfield - (MO),2161,James River Power Station,4,1,1
17833,City Utilities of Springfield - (MO),2161,James River Power Station,5,1,1
17833,City Utilities of Springfield - (MO),6195,John Twitty Energy Center,1,1,1
17833,City Utilities of Springfield - (MO),6195,John Twitty Energy Center,2,2,1
18162,RockTenn-Florence,50806,Florence Mill,PB1,600SYS,1
18162,RockTenn-Florence,50806,Florence Mill,PB3,600SYS,1
18162,RockTenn-Florence,50806,Florence Mill,RBF,600SYS,1
18162,RockTenn-Florence,50806,Florence Mill,PB4,COGEN,1
18315,Sunflower Electric Power Corp,108,Holcomb,SGU1,CW1A,1
18315,Sunflower Electric Power Corp,1233,Fort Dodge,4,4,1
18315,Sunflower Electric Power Corp,1336,Garden City,GC3,GC3,2
18315,Sunflower Electric Power Corp,1336,Garden City,S-2,S-2A,2
18320,Sunrise Power Co LLC,55182,Sunrise Power LLC,HRSG2,HRC,1
18320,Sunrise Power Co LLC,55182,Sunrise Power LLC,HRSG1,HRC,1
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,1,1,1
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,2,2,1
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,2A,2,1
18445,City of Tallahassee - (FL),689,S O Purdom,9,9,4
18454,Tampa Electric Co,645,Big Bend,BB01,OTC1,1
18454,Tampa Electric Co,645,Big Bend,BB02,OTC2,1
18454,Tampa Electric Co,645,Big Bend,BB03,OTC3,1
18454,Tampa Electric Co,645,Big Bend,BB04,OTC4,1
18454,Tampa Electric Co,7242,Polk,1A,RC01,3
18454,Tampa Electric Co,7242,Polk,2B,RC01,3
18454,Tampa Electric Co,7242,Polk,2C,RC01,3
18454,Tampa Electric Co,7242,Polk,2A,RC01,3
18454,Tampa Electric Co,7242,Polk,1B,RC01,3
18454,Tampa Electric Co,7242,Polk,1C,RC01,3
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,1C,CS01,3
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,1B,CS01,3
18454,Tampa Electric Co,7873,H L Culbreath Bayside Power Station,1A,CS01,3
